District,Mandal,Date,Rain (mm),Min Temp (°C),Max Temp (°C),Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph)
Adilabad,Adilabad Rural,29-Oct-23,0.0,14.0,31.1,41.9,95.4,0.0,7.7
Adilabad,Adilabad Rural,30-Oct-23,0.0,14.5,30.7,43.6,97.0,0.0,7.7
Adilabad,Adilabad Rural,31-Oct-23,0.0,15.5,30.2,47.6,95.9,0.0,11.5
Adilabad,Adilabad Urban,01-Oct-23,0.0,24.1,34.7,57.6,100.0,0.0,0.0
Adilabad,Adilabad Urban,02-Oct-23,0.0,23.1,36.0,56.7,99.0,0.0,0.0
Adilabad,Adilabad Urban,03-Oct-23,0.0,25.1,35.4,54.3,91.5,0.0,2.8
Adilabad,Adilabad Urban,04-Oct-23,0.0,21.6,35.5,49.7,96.4,0.0,5.0
Adilabad,Adilabad Urban,05-Oct-23,0.0,21.3,35.6,42.8,97.1,0.0,1.4
Adilabad,Adilabad Urban,06-Oct-23,0.0,21.6,36.9,37.4,94.7,0.0,3.2
Adilabad,Adilabad Urban,07-Oct-23,0.0,20.9,36.6,38.3,94.1,0.0,1.1
Adilabad,Adilabad Urban,08-Oct-23,0.0,21.5,37.7,38.3,94.2,0.0,0.2
Adilabad,Adilabad Urban,09-Oct-23,0.0,21.3,37.7,33.8,96.2,0.0,0.0
Adilabad,Adilabad Urban,10-Oct-23,0.0,21.1,37.3,38.3,97.3,0.0,1.0
Adilabad,Adilabad Urban,11-Oct-23,0.0,21.6,37.7,39.3,100.0,0.0,0.0
Adilabad,Adilabad Urban,12-Oct-23,0.0,20.9,37.6,39.9,99.0,0.0,0.2
Adilabad,Adilabad Urban,13-Oct-23,0.0,20.5,38.0,32.5,100.0,0.0,0.0
Adilabad,Adilabad Urban,14-Oct-23,0.0,22.3,37.7,36.7,95.3,0.0,0.0
Adilabad,Adilabad Urban,15-Oct-23,0.0,21.2,37.0,37.4,97.6,0.0,0.0
Adilabad,Adilabad Urban,16-Oct-23,0.0,21.0,36.4,38.3,99.0,0.0,0.3
Adilabad,Adilabad Urban,17-Oct-23,0.0,20.7,36.8,36.1,98.1,0.0,0.0
Adilabad,Adilabad Urban,18-Oct-23,0.0,20.6,37.4,31.8,97.1,0.0,0.0
Adilabad,Adilabad Urban,19-Oct-23,0.0,20.6,35.8,37.4,99.5,0.0,0.0
Adilabad,Adilabad Urban,20-Oct-23,0.0,20.7,35.5,37.4,100.0,0.0,0.0
Adilabad,Adilabad Urban,21-Oct-23,0.0,20.4,34.3,44.9,100.0,0.0,0.0
Adilabad,Adilabad Urban,22-Oct-23,0.0,18.2,34.6,38.0,95.9,0.0,0.7
Adilabad,Adilabad Urban,23-Oct-23,0.0,17.1,35.4,32.2,96.4,0.0,0.1
Adilabad,Adilabad Urban,24-Oct-23,0.0,17.0,34.7,31.6,98.8,0.0,0.4
Adilabad,Adilabad Urban,25-Oct-23,0.0,16.5,34.0,28.4,95.6,0.0,0.1
Adilabad,Adilabad Urban,26-Oct-23,0.0,17.4,35.2,27.8,93.5,0.0,0.2
Adilabad,Adilabad Urban,27-Oct-23,0.0,16.0,35.0,29.0,92.3,0.0,0.2
Adilabad,Adilabad Urban,28-Oct-23,0.0,15.1,35.1,27.8,95.2,0.0,0.0
Adilabad,Adilabad Urban,29-Oct-23,0.0,15.4,34.6,26.5,96.6,0.0,0.5
Adilabad,Adilabad Urban,30-Oct-23,0.0,16.2,34.2,29.7,96.1,0.0,2.8
Adilabad,Adilabad Urban,31-Oct-23,0.0,15.9,33.4,33.8,94.7,0.0,0.0
Adilabad,Bazarhathnoor,01-Oct-23,10.8,23.0,31.7,74.9,100.0,0.0,5.9
Adilabad,Bazarhathnoor,02-Oct-23,19.3,21.6,31.2,76.8,100.0,0.0,6.1
Adilabad,Bazarhathnoor,03-Oct-23,0.0,23.5,31.2,76.8,97.9,0.0,8.0
Adilabad,Bazarhathnoor,04-Oct-23,0.0,21.5,31.5,72.5,100.0,0.0,0.3
Adilabad,Bazarhathnoor,05-Oct-23,0.0,21.3,32.0,53.9,98.1,0.0,0.5
Adilabad,Bazarhathnoor,06-Oct-23,0.0,20.8,31.6,58.9,98.1,0.0,0.8
Adilabad,Bazarhathnoor,07-Oct-23,0.0,19.9,31.3,61.4,99.6,0.0,10.0
Adilabad,Bazarhathnoor,08-Oct-23,0.0,19.6,32.0,58.9,99.8,0.0,0.1
Adilabad,Bazarhathnoor,09-Oct-23,0.0,19.7,32.9,52.3,100.0,0.0,7.3
Adilabad,Bazarhathnoor,10-Oct-23,0.0,19.6,32.6,59.4,99.3,0.0,5.4
Adilabad,Bazarhathnoor,11-Oct-23,0.0,18.6,33.0,56.8,100.0,0.0,2.8
Adilabad,Bazarhathnoor,12-Oct-23,0.0,18.7,32.8,58.9,100.0,0.0,7.9
Adilabad,Bazarhathnoor,13-Oct-23,0.0,18.3,33.0,52.8,100.0,0.0,6.0
Adilabad,Bazarhathnoor,14-Oct-23,0.0,20.5,33.2,51.3,99.6,0.0,5.3
Adilabad,Bazarhathnoor,15-Oct-23,0.0,19.4,32.8,54.8,99.6,0.0,4.3
Adilabad,Bazarhathnoor,16-Oct-23,0.0,18.7,32.3,62.9,100.0,0.0,7.3
Adilabad,Bazarhathnoor,17-Oct-23,0.0,18.5,32.9,50.7,100.0,0.0,4.5
Adilabad,Bazarhathnoor,18-Oct-23,0.0,19.4,32.6,49.0,99.3,0.0,6.8
Adilabad,Bazarhathnoor,19-Oct-23,0.0,19.0,32.2,59.4,100.0,0.0,7.1
Adilabad,Bazarhathnoor,20-Oct-23,0.0,19.3,32.3,61.4,100.0,0.0,5.0
Adilabad,Bazarhathnoor,21-Oct-23,0.0,18.3,30.8,61.9,98.8,0.0,2.2
Adilabad,Bazarhathnoor,22-Oct-23,0.0,15.2,30.5,52.4,99.5,0.0,7.4
Adilabad,Bazarhathnoor,23-Oct-23,0.0,15.0,30.6,50.8,98.6,0.0,10.5
Adilabad,Bazarhathnoor,24-Oct-23,0.0,14.5,30.6,48.0,99.5,0.0,1.0
Adilabad,Bazarhathnoor,25-Oct-23,0.0,14.2,29.5,50.8,97.3,0.0,8.1
Adilabad,Bazarhathnoor,26-Oct-23,0.0,13.8,30.1,45.1,99.5,0.0,10.7
Adilabad,Bazarhathnoor,27-Oct-23,0.0,14.2,30.8,39.5,97.0,0.0,6.5
Adilabad,Bazarhathnoor,28-Oct-23,0.0,14.0,30.3,40.6,97.3,0.0,8.7
Adilabad,Bazarhathnoor,29-Oct-23,0.0,12.8,30.2,43.5,97.3,0.0,8.4
Adilabad,Bazarhathnoor,30-Oct-23,0.0,12.7,29.7,44.6,98.2,0.0,7.4
Adilabad,Bazarhathnoor,31-Oct-23,0.0,14.1,29.3,50.4,95.7,0.0,7.5
Adilabad,Bela,01-Oct-23,0.0,23.8,32.8,74.0,100.0,0.0,8.4
Adilabad,Bela,02-Oct-23,3.3,22.8,33.0,74.9,99.9,0.0,6.6
Adilabad,Bela,03-Oct-23,2.8,24.9,34.1,65.9,100.0,0.0,9.9
Adilabad,Bela,04-Oct-23,0.0,21.6,33.0,70.1,100.0,0.0,9.7
Adilabad,Bela,05-Oct-23,0.0,21.3,33.8,51.7,100.0,0.0,11.1
Adilabad,Bela,06-Oct-23,0.0,21.9,33.7,52.7,96.1,0.0,10.5
Adilabad,Bela,07-Oct-23,0.0,21.8,34.0,53.6,100.0,0.0,6.7
Adilabad,Bela,08-Oct-23,0.0,20.6,34.3,51.4,100.0,0.0,5.6
Adilabad,Bela,09-Oct-23,0.0,21.2,35.7,46.9,100.0,0.0,6.5
Adilabad,Bela,10-Oct-23,0.0,20.6,35.0,46.7,100.0,0.0,6.6
Adilabad,Bela,11-Oct-23,0.0,20.5,35.5,45.6,100.0,0.0,7.7
Adilabad,Bela,12-Oct-23,0.0,20.1,35.5,46.2,100.0,0.0,3.8
Adilabad,Bela,13-Oct-23,0.0,19.8,36.0,36.3,100.0,0.0,2.7
Adilabad,Bela,14-Oct-23,0.0,21.7,36.4,41.2,100.0,0.0,3.1
Adilabad,Bela,15-Oct-23,0.0,20.2,35.8,37.7,100.0,0.0,3.6
Adilabad,Bela,16-Oct-23,0.0,19.8,34.8,39.6,100.0,0.0,6.0
Adilabad,Bela,17-Oct-23,0.0,19.1,34.8,38.5,100.0,0.0,5.4
Adilabad,Bela,18-Oct-23,0.0,19.9,34.6,38.0,100.0,0.0,2.5
Adilabad,Bela,19-Oct-23,0.0,20.3,35.2,45.1,100.0,0.0,2.9
Adilabad,Bela,20-Oct-23,0.0,20.0,35.2,46.2,100.0,0.0,6.0
Adilabad,Bela,21-Oct-23,0.0,19.3,33.6,52.2,100.0,0.0,5.3
Adilabad,Bela,22-Oct-23,0.0,17.0,33.4,43.1,99.4,0.0,5.5
Adilabad,Bela,23-Oct-23,0.0,16.4,32.7,39.6,97.4,0.0,4.5
Adilabad,Bela,24-Oct-23,0.0,15.6,32.8,37.1,100.0,0.0,4.8
Adilabad,Bela,25-Oct-23,0.0,15.3,32.4,31.8,100.0,0.0,7.7
Adilabad,Bela,26-Oct-23,0.0,15.4,32.4,27.2,100.0,0.0,4.6
Adilabad,Bela,27-Oct-23,0.0,15.1,33.0,24.7,100.0,0.0,5.3
Adilabad,Bela,28-Oct-23,0.0,14.8,34.1,27.9,100.0,0.0,4.0
Adilabad,Bela,29-Oct-23,0.0,13.8,33.1,27.2,100.0,0.0,5.3
Adilabad,Bela,30-Oct-23,0.0,14.7,32.8,33.1,100.0,0.0,5.3
Adilabad,Bela,31-Oct-23,0.0,15.3,32.6,35.4,100.0,0.0,4.9
Adilabad,Bheempoor,01-Oct-23,0.0,24.9,35.0,64.4,100.0,0.0,5.7
Adilabad,Bheempoor,02-Oct-23,0.0,23.2,36.5,62.9,100.0,0.0,5.8
Adilabad,Bheempoor,03-Oct-23,0.0,25.3,36.3,59.4,96.2,0.0,7.4
Adilabad,Bheempoor,04-Oct-23,0.0,21.8,36.0,56.5,100.0,0.0,4.4
Adilabad,Bheempoor,05-Oct-23,0.0,20.8,36.6,47.3,100.0,0.0,6.7
Adilabad,Bheempoor,06-Oct-23,0.0,20.5,36.7,44.7,100.0,0.0,7.1
Adilabad,Bheempoor,07-Oct-23,0.0,20.5,35.8,47.5,100.0,0.0,6.1
Adilabad,Bheempoor,08-Oct-23,0.0,21.4,36.3,48.1,100.0,0.0,4.3
Adilabad,Bheempoor,09-Oct-23,0.0,20.8,37.5,48.4,100.0,0.0,1.8
Adilabad,Bheempoor,10-Oct-23,0.0,20.4,37.4,49.0,100.0,0.0,3.3
Adilabad,Bheempoor,11-Oct-23,0.0,21.1,38.2,45.0,100.0,0.0,2.3
Adilabad,Bheempoor,12-Oct-23,0.0,20.9,37.9,49.6,100.0,0.0,0.5
Adilabad,Bheempoor,13-Oct-23,0.0,20.8,36.4,50.2,100.0,0.0,1.3
Adilabad,Bheempoor,14-Oct-23,0.0,22.3,36.7,45.0,100.0,0.0,0.1
Adilabad,Bheempoor,15-Oct-23,0.0,20.5,37.1,46.7,100.0,0.0,2.5
Adilabad,Bheempoor,16-Oct-23,0.0,19.8,35.8,46.4,100.0,0.0,1.8
Adilabad,Bheempoor,17-Oct-23,0.0,19.3,36.2,44.7,100.0,0.0,4.1
Adilabad,Bheempoor,18-Oct-23,0.0,21.0,36.5,42.4,99.6,0.0,3.7
Adilabad,Bheempoor,19-Oct-23,0.0,20.7,36.0,52.0,100.0,0.0,3.9
Adilabad,Bheempoor,20-Oct-23,0.0,20.8,34.6,54.5,100.0,0.0,6.0
Adilabad,Bheempoor,21-Oct-23,0.0,19.5,34.0,54.5,100.0,0.0,5.8
Adilabad,Bheempoor,22-Oct-23,0.0,17.1,33.9,49.2,100.0,0.0,6.7
Adilabad,Bheempoor,23-Oct-23,0.0,16.5,34.4,42.4,100.0,0.0,0.8
Adilabad,Bheempoor,24-Oct-23,0.0,16.2,34.8,39.0,83.8,0.0,4.6
Adilabad,Bheempoor,25-Oct-23,0.0,15.7,33.0,39.8,74.9,0.0,4.7
Adilabad,Bheempoor,26-Oct-23,0.0,14.8,34.5,36.7,100.0,0.0,2.2
Adilabad,Bheempoor,27-Oct-23,0.0,15.6,34.5,38.4,97.7,0.0,1.9
Adilabad,Bheempoor,28-Oct-23,0.0,13.4,33.6,38.1,99.9,0.0,4.9
Adilabad,Bheempoor,29-Oct-23,0.0,13.3,34.1,37.3,99.9,0.0,9.3
Adilabad,Bheempoor,30-Oct-23,0.0,14.8,33.3,39.2,99.7,0.0,4.0
Adilabad,Bheempoor,31-Oct-23,0.0,15.3,32.9,44.8,83.8,0.0,8.1
Adilabad,Boath,01-Oct-23,0.3,22.8,33.0,61.0,97.3,0.0,5.9
Adilabad,Boath,02-Oct-23,20.5,21.3,32.9,64.7,100.0,0.0,6.1
Adilabad,Boath,03-Oct-23,1.7,23.3,33.0,61.0,93.8,0.0,8.0
Adilabad,Boath,04-Oct-23,0.0,20.3,32.9,59.6,96.5,0.0,11.4
Adilabad,Boath,05-Oct-23,0.0,20.3,32.8,41.8,92.3,0.0,10.9
Adilabad,Boath,06-Oct-23,0.0,20.5,32.6,42.3,93.8,0.0,12.1
Adilabad,Boath,07-Oct-23,0.0,19.4,32.8,47.6,95.7,0.0,10.0
Adilabad,Boath,08-Oct-23,0.0,19.1,32.9,46.0,95.8,0.0,9.5
Adilabad,Boath,09-Oct-23,0.0,19.5,33.4,41.8,95.6,0.0,7.3
Adilabad,Boath,10-Oct-23,0.0,19.2,33.1,47.6,95.8,0.0,5.4
Adilabad,Boath,11-Oct-23,0.0,18.9,33.7,44.8,96.5,0.0,2.8
Adilabad,Boath,12-Oct-23,0.0,18.4,33.3,46.4,96.7,0.0,7.9
Adilabad,Boath,13-Oct-23,0.0,18.2,34.2,39.5,97.0,0.0,6.0
Adilabad,Boath,14-Oct-23,0.0,20.6,34.7,41.1,96.7,0.0,5.3
Adilabad,Boath,15-Oct-23,0.0,19.1,34.2,39.0,96.5,0.0,4.3
Adilabad,Boath,16-Oct-23,0.0,18.4,33.8,41.3,96.1,0.0,7.3
Adilabad,Boath,17-Oct-23,0.0,18.0,33.6,38.1,95.7,0.0,4.5
Adilabad,Boath,18-Oct-23,0.0,19.6,33.6,39.2,95.6,0.0,6.8
Adilabad,Boath,19-Oct-23,0.0,18.6,33.7,43.8,95.7,0.0,7.1
Adilabad,Boath,20-Oct-23,0.0,18.8,32.6,53.2,96.1,0.0,5.0
Adilabad,Boath,21-Oct-23,0.0,18.2,32.6,47.1,96.1,0.0,9.7
Adilabad,Boath,22-Oct-23,0.0,15.5,32.6,40.2,94.5,0.0,7.4
Adilabad,Boath,23-Oct-23,0.0,15.8,32.6,35.5,94.1,0.0,10.5
Adilabad,Boath,24-Oct-23,0.0,14.7,32.1,36.5,94.1,0.0,7.5
Adilabad,Boath,25-Oct-23,0.0,14.4,31.8,36.0,91.9,0.0,8.1
Adilabad,Boath,26-Oct-23,0.0,14.4,32.6,30.0,93.2,0.0,10.7
Adilabad,Boath,27-Oct-23,0.0,14.3,32.5,29.4,92.8,0.0,6.5
Adilabad,Boath,28-Oct-23,0.0,13.3,32.3,28.2,92.9,0.0,8.7
Adilabad,Boath,29-Oct-23,0.0,12.9,32.6,31.3,92.9,0.0,8.4
Adilabad,Boath,30-Oct-23,0.0,13.3,32.1,33.8,92.4,0.0,7.4
Adilabad,Boath,31-Oct-23,0.0,14.4,32.9,30.0,91.1,0.0,7.5
Adilabad,Gadiguda,01-Oct-23,0.0,23.4,30.0,78.6,100.0,0.0,8.4
Adilabad,Gadiguda,02-Oct-23,0.0,22.7,30.8,77.7,99.8,0.0,6.6
Adilabad,Gadiguda,03-Oct-23,0.0,24.5,32.9,67.8,96.9,0.0,9.9
Adilabad,Gadiguda,04-Oct-23,0.0,21.5,31.6,68.7,98.8,0.0,9.7
Adilabad,Gadiguda,05-Oct-23,0.0,20.6,32.5,52.5,97.0,0.0,11.1
Adilabad,Gadiguda,06-Oct-23,0.0,21.8,31.6,57.6,93.6,0.0,10.5
Adilabad,Gadiguda,07-Oct-23,0.0,22.0,33.0,56.1,96.5,0.0,6.7
Adilabad,Gadiguda,08-Oct-23,0.0,20.7,33.0,55.0,98.4,0.0,5.6
Adilabad,Gadiguda,09-Oct-23,0.0,20.7,33.9,47.2,98.9,0.0,6.5
Adilabad,Gadiguda,10-Oct-23,0.0,20.4,33.8,50.7,99.4,0.0,6.6
Adilabad,Gadiguda,11-Oct-23,0.0,20.0,34.5,47.7,99.4,0.0,7.7
Adilabad,Gadiguda,12-Oct-23,0.0,19.2,33.6,50.7,98.6,0.0,3.8
Adilabad,Gadiguda,13-Oct-23,0.0,19.2,34.4,42.4,99.4,0.0,2.7
Adilabad,Gadiguda,14-Oct-23,0.0,20.8,34.1,50.7,99.4,0.0,3.1
Adilabad,Gadiguda,15-Oct-23,0.0,19.5,34.2,47.7,99.1,0.0,3.6
Adilabad,Gadiguda,16-Oct-23,0.0,19.2,33.4,49.1,98.6,0.0,6.0
Adilabad,Gadiguda,17-Oct-23,0.0,18.7,33.7,41.3,99.1,0.0,5.4
Adilabad,Gadiguda,18-Oct-23,0.0,19.3,33.2,42.7,98.1,0.0,2.5
Adilabad,Gadiguda,19-Oct-23,0.0,19.8,33.0,50.3,99.4,0.0,2.9
Adilabad,Gadiguda,20-Oct-23,0.0,19.6,32.8,55.0,99.9,0.0,6.0
Adilabad,Gadiguda,21-Oct-23,0.0,19.0,32.3,53.0,99.1,0.0,5.3
Adilabad,Gadiguda,22-Oct-23,0.0,16.5,32.6,45.2,95.9,0.0,5.5
Adilabad,Gadiguda,23-Oct-23,0.0,15.9,31.9,42.1,95.4,0.0,4.5
Adilabad,Gadiguda,24-Oct-23,0.0,15.4,31.8,42.1,95.9,0.0,4.8
Adilabad,Gadiguda,25-Oct-23,0.0,15.1,30.6,40.6,95.4,0.0,7.7
Adilabad,Gadiguda,26-Oct-23,0.0,15.3,31.5,35.7,97.8,0.0,4.6
Adilabad,Gadiguda,27-Oct-23,0.0,14.9,31.7,33.8,96.8,0.0,5.3
Adilabad,Gadiguda,28-Oct-23,0.0,14.6,32.1,35.4,95.9,0.0,4.0
Adilabad,Gadiguda,29-Oct-23,0.0,13.5,30.8,34.8,95.9,0.0,5.3
Adilabad,Gadiguda,30-Oct-23,0.0,14.6,30.6,37.1,96.8,0.0,5.3
Adilabad,Gadiguda,31-Oct-23,0.0,15.2,30.7,42.3,96.8,0.0,4.9
Adilabad,Gudihathnur,01-Oct-23,0.0,23.2,32.3,75.0,99.8,0.0,0.0
Adilabad,Gudihathnur,02-Oct-23,17.5,21.8,33.0,75.0,99.2,0.0,0.0
Adilabad,Gudihathnur,03-Oct-23,0.3,24.5,32.8,72.5,90.5,0.0,0.0
Adilabad,Gudihathnur,04-Oct-23,0.0,20.6,32.7,69.6,89.2,0.0,0.0
Adilabad,Gudihathnur,05-Oct-23,0.0,21.6,33.0,56.7,86.3,0.0,0.0
Adilabad,Gudihathnur,06-Oct-23,0.0,21.6,32.9,57.3,86.3,0.0,0.0
Adilabad,Gudihathnur,07-Oct-23,0.0,21.0,32.7,59.9,88.7,0.0,0.0
Adilabad,Gudihathnur,08-Oct-23,0.0,20.2,33.1,59.3,92.3,0.0,0.0
Adilabad,Gudihathnur,09-Oct-23,0.0,20.2,34.1,43.3,91.8,0.0,0.0
Adilabad,Gudihathnur,10-Oct-23,0.0,20.8,34.1,51.9,89.4,0.0,0.0
Adilabad,Gudihathnur,11-Oct-23,0.0,20.9,34.3,53.5,91.6,0.0,0.0
Adilabad,Gudihathnur,12-Oct-23,0.0,20.1,33.7,56.2,91.8,0.0,0.0
Adilabad,Gudihathnur,13-Oct-23,0.0,19.7,34.4,46.6,94.9,0.0,0.0
Adilabad,Gudihathnur,14-Oct-23,0.0,20.9,34.2,47.2,95.1,0.0,0.0
Adilabad,Gudihathnur,15-Oct-23,0.0,19.8,33.0,53.1,94.9,0.0,0.0
Adilabad,Gudihathnur,16-Oct-23,0.0,19.6,33.9,50.9,91.3,0.0,0.0
Adilabad,Gudihathnur,17-Oct-23,0.0,19.3,33.6,48.0,95.9,0.0,0.0
Adilabad,Gudihathnur,18-Oct-23,0.0,20.4,33.6,44.5,90.1,0.0,0.0
Adilabad,Gudihathnur,19-Oct-23,0.0,19.8,33.3,54.7,93.8,0.0,0.0
Adilabad,Gudihathnur,20-Oct-23,0.0,20.6,32.9,57.8,93.3,0.0,0.0
Adilabad,Gudihathnur,21-Oct-23,0.0,19.8,32.5,57.8,91.6,0.0,0.0
Adilabad,Gudihathnur,22-Oct-23,0.0,17.8,32.9,47.4,81.3,0.0,0.0
Adilabad,Gudihathnur,23-Oct-23,0.0,17.3,32.7,46.2,79.3,0.0,0.0
Adilabad,Gudihathnur,24-Oct-23,0.0,17.0,32.4,45.6,81.6,0.0,0.0
Adilabad,Gudihathnur,25-Oct-23,0.0,16.8,32.4,39.2,78.8,0.0,0.0
Adilabad,Gudihathnur,26-Oct-23,0.0,16.2,32.8,35.7,85.4,0.0,0.0
Adilabad,Gudihathnur,27-Oct-23,0.0,15.8,32.9,36.2,81.6,0.0,0.0
Adilabad,Gudihathnur,28-Oct-23,0.0,16.0,32.4,31.4,78.3,0.0,0.0
Adilabad,Gudihathnur,29-Oct-23,0.0,15.3,32.5,35.1,76.9,0.0,0.0
Adilabad,Gudihathnur,30-Oct-23,0.0,15.0,33.0,36.6,88.7,0.0,0.0
Adilabad,Gudihathnur,31-Oct-23,0.0,16.9,31.4,45.3,80.7,0.0,0.0
Adilabad,Ichoda,01-Oct-23,0.0,23.1,31.3,70.5,97.3,0.0,0.0
Adilabad,Ichoda,02-Oct-23,22.4,21.9,30.8,75.2,97.0,0.0,0.0
Adilabad,Ichoda,03-Oct-23,0.0,24.1,31.7,69.9,89.8,0.0,0.0
Adilabad,Ichoda,04-Oct-23,0.0,21.3,31.9,67.3,91.2,0.0,0.3
Adilabad,Ichoda,05-Oct-23,0.0,21.7,32.4,53.8,87.0,0.0,0.5
Adilabad,Ichoda,06-Oct-23,0.0,21.2,32.1,54.6,90.2,0.0,0.8
Adilabad,Ichoda,07-Oct-23,0.0,21.2,32.1,56.7,90.6,0.0,0.0
Adilabad,Ichoda,08-Oct-23,0.0,20.2,32.2,56.9,92.4,0.0,0.1
Adilabad,Ichoda,09-Oct-23,0.0,20.2,33.4,46.7,93.3,0.0,0.0
Adilabad,Ichoda,10-Oct-23,0.0,20.5,33.3,53.6,92.5,0.0,0.0
Adilabad,Ichoda,11-Oct-23,0.0,20.0,33.8,52.8,93.3,0.0,0.0
Adilabad,Ichoda,12-Oct-23,0.0,19.7,33.4,55.0,93.9,0.0,0.0
Adilabad,Ichoda,13-Oct-23,0.0,19.4,34.7,46.4,95.2,0.0,0.0
Adilabad,Ichoda,14-Oct-23,0.0,20.9,34.1,49.0,94.5,0.0,0.0
Adilabad,Ichoda,15-Oct-23,0.0,19.8,34.1,51.7,94.5,0.0,0.0
Adilabad,Ichoda,16-Oct-23,0.0,19.4,33.3,53.5,93.6,0.0,0.0
Adilabad,Ichoda,17-Oct-23,0.0,19.2,33.7,47.2,95.5,0.0,0.0
Adilabad,Ichoda,18-Oct-23,0.0,20.3,33.9,44.9,91.9,0.0,0.0
Adilabad,Ichoda,19-Oct-23,0.0,19.7,33.0,54.6,94.2,0.0,0.0
Adilabad,Ichoda,20-Oct-23,0.0,20.1,33.0,57.3,94.4,0.0,0.0
Adilabad,Ichoda,21-Oct-23,0.0,19.2,32.3,56.8,93.3,0.0,2.2
Adilabad,Ichoda,22-Oct-23,0.0,16.7,32.4,49.4,88.8,0.0,0.0
Adilabad,Ichoda,23-Oct-23,0.0,16.6,31.8,46.3,87.5,0.0,0.0
Adilabad,Ichoda,24-Oct-23,0.0,15.9,31.5,45.8,88.7,0.0,1.0
Adilabad,Ichoda,25-Oct-23,0.0,15.6,30.9,43.4,86.6,0.0,0.0
Adilabad,Ichoda,26-Oct-23,0.0,15.4,31.7,38.4,89.6,0.0,0.0
Adilabad,Ichoda,27-Oct-23,0.0,15.2,31.9,36.3,87.1,0.0,0.0
Adilabad,Ichoda,28-Oct-23,0.0,15.1,31.7,33.9,86.2,0.0,0.0
Adilabad,Ichoda,29-Oct-23,0.0,14.0,31.8,37.6,85.3,0.0,0.0
Adilabad,Ichoda,30-Oct-23,0.0,12.4,31.6,38.9,87.8,0.0,0.0
Adilabad,Ichoda,31-Oct-23,0.0,15.9,31.4,45.2,85.7,0.0,0.0
Adilabad,Inderavelly,01-Oct-23,0.0,23.3,31.9,70.4,98.2,0.0,1.9
Adilabad,Inderavelly,02-Oct-23,3.7,21.8,32.8,69.0,96.3,0.0,1.2
