BHK,Residential_type,Furnishing,Bathroom,Tenants_preferred,Balcony,Posted_by,City,Price
4,Apartment,Semi-Furnished,4,Family,2.0,Agent,Ahmedabad,70000
2,Apartment,Unfurnished,2,Bachelors,1.0,Agent,Ahmedabad,14500
2,Apartment,Furnished,2,Family,1.0,Agent,Ahmedabad,21000
4,Villa,Furnished,5,Family,2.0,Agent,Ahmedabad,58000
2,Apartment,Semi-Furnished,2,Family,2.0,Agent,Ahmedabad,23500
4,Villa,Furnished,4,Family,2.0,Agent,Ahmedabad,45000
2,Apartment,Unfurnished,2,Bachelors/Family,1.0,Agent,Ahmedabad,20000
3,Apartment,Semi-Furnished,3,Bachelors,3.0,Agent,Ahmedabad,25000
4,Villa,Furnished,4,Bachelors,3.0,Agent,Ahmedabad,40000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,35000
3,Apartment,Unfurnished,3,Family,2.0,Agent,Ahmedabad,19500
3,Apartment,Unfurnished,3,Family,1.0,Agent,Ahmedabad,25000
3,Apartment,Semi-Furnished,3,Family,2.0,Agent,Ahmedabad,25000
3,Apartment,Furnished,3,Bachelors,2.0,Agent,Ahmedabad,42000
3,Apartment,Semi-Furnished,3,Family,3.0,Agent,Ahmedabad,20000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,24000
3,Apartment,Furnished,3,Bachelors,3.0,Agent,Ahmedabad,35000
4,Villa,Furnished,5,Family,2.0,Agent,Ahmedabad,180000
4,Apartment,Furnished,4,Bachelors/Family,5.0,Agent,Ahmedabad,90000
5, House,Furnished,5,Family,2.0,Agent,Ahmedabad,30000
2, House,Unfurnished,2,Bachelors,1.0,Owner,Ahmedabad,20000
4,Apartment,Unfurnished,4,Family,1.0,Agent,Ahmedabad,40000
3,Villa,Unfurnished,4,Bachelors/Family,2.0,Agent,Ahmedabad,48000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Ahmedabad,24000
4,Apartment,Semi-Furnished,4,Family,2.0,Agent,Ahmedabad,50000
3,Apartment,Semi-Furnished,3,Family,1.0,Owner,Ahmedabad,23500
2,Apartment,Furnished,2,Bachelors,1.0,Agent,Ahmedabad,40000
3,Apartment,Furnished,3,Bachelors,1.0,Agent,Ahmedabad,40000
2,Apartment,Semi-Furnished,2,Bachelors,2.0,Agent,Ahmedabad,15500
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Ahmedabad,33000
4,Apartment,Semi-Furnished,4,Family,1.0,Agent,Ahmedabad,70000
5,Villa,Semi-Furnished,5,Family,1.0,Agent,Ahmedabad,70000
3,Apartment,Semi-Furnished,3,Family,3.0,Agent,Ahmedabad,25000
3,Apartment,Unfurnished,2,Family,1.0,Agent,Ahmedabad,34000
3,Apartment,Unfurnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,25000
3,Apartment,Semi-Furnished,3,Bachelors,3.0,Agent,Ahmedabad,30000
4,Apartment,Unfurnished,4,Family,1.0,Agent,Ahmedabad,65100
3,Apartment,Unfurnished,3,Family,1.0,Owner,Ahmedabad,18000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Ahmedabad,40000
2,Apartment,Unfurnished,2,Family,1.0,Agent,Ahmedabad,20000
2,Apartment,Furnished,2,Bachelors,1.0,Agent,Ahmedabad,25000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Ahmedabad,34000
3,Apartment,Furnished,3,Family,1.0,Agent,Ahmedabad,30000
4,Apartment,Unfurnished,4,Family,1.0,Agent,Ahmedabad,65000
2,Apartment,Unfurnished,2,Bachelors/Family,2.0,Owner,Ahmedabad,8000
4,Apartment,Semi-Furnished,4,Bachelors,2.0,Owner,Ahmedabad,65000
4,Apartment,Unfurnished,5,Bachelors/Family,2.0,Owner,Ahmedabad,40000
3,Apartment,Unfurnished,3,Bachelors,1.0,Agent,Ahmedabad,23000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Ahmedabad,28000
4,Villa,Unfurnished,4,Bachelors/Family,1.0,Agent,Ahmedabad,55000
3,Apartment,Unfurnished,3,Bachelors/Family,1.0,Owner,Ahmedabad,27000
2,Apartment,Furnished,2,Bachelors,1.0,Owner,Ahmedabad,28000
3, House,Semi-Furnished,4,Bachelors/Family,1.0,Owner,Ahmedabad,25000
3,Apartment,Unfurnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,49000
4,Apartment,Furnished,4,Bachelors,1.0,Owner,Ahmedabad,85000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Ahmedabad,35000
4,Apartment,Semi-Furnished,4,Family,1.0,Agent,Ahmedabad,63000
3,Apartment,Unfurnished,3,Bachelors,2.0,Owner,Ahmedabad,30000
3,Apartment,Furnished,3,Family,1.0,Agent,Ahmedabad,32500
3,Apartment,Furnished,3,Family,1.0,Agent,Ahmedabad,60000
4, House,Unfurnished,4,Bachelors/Family,2.0,Owner,Ahmedabad,45000
3,Villa,Semi-Furnished,4,Bachelors/Family,1.0,Owner,Ahmedabad,14500
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Ahmedabad,18500
3,Apartment,Furnished,3,Family,3.0,Owner,Ahmedabad,30000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Ahmedabad,45000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Ahmedabad,55000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,23000
1,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Agent,Ahmedabad,13000
3,Apartment,Unfurnished,3,Family,2.0,Agent,Ahmedabad,20000
3,Apartment,Furnished,3,Family,1.0,Agent,Ahmedabad,57500
2,Penthouse,Furnished,2,Family,1.0,Agent,Ahmedabad,40000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Ahmedabad,15000
2,Apartment,Furnished,2,Family,1.0,Agent,Ahmedabad,50000
3,Penthouse,Furnished,3,Family,1.0,Agent,Ahmedabad,60000
2,Apartment,Furnished,2,Bachelors,1.0,Agent,Ahmedabad,35000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Agent,Ahmedabad,70000
3,Apartment,Furnished,3,Family,2.0,Agent,Ahmedabad,40000
2,Apartment,Furnished,1,Family,1.0,Agent,Ahmedabad,25000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Agent,Ahmedabad,27000
2,Apartment,Unfurnished,3,Family,1.0,Agent,Ahmedabad,25000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Agent,Ahmedabad,30000
2,Apartment,Furnished,2,Family,1.0,Agent,Ahmedabad,30000
2,Apartment,Semi-Furnished,2,Family,1.0,Agent,Ahmedabad,18000
3,Apartment,Unfurnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,45000
4,Apartment,Semi-Furnished,5,Family,1.0,Agent,Ahmedabad,150000
3,Apartment,Unfurnished,3,Bachelors,3.0,Owner,Ahmedabad,16000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Ahmedabad,30000
3,Apartment,Unfurnished,3,Family,3.0,Agent,Ahmedabad,25000
2,Apartment,Unfurnished,2,Bachelors,1.0,Agent,Ahmedabad,18000
3,Apartment,Unfurnished,2,Bachelors,2.0,Agent,Ahmedabad,23000
3,Apartment,Unfurnished,3,Family,1.0,Agent,Ahmedabad,23500
2,Apartment,Furnished,2,Bachelors,1.0,Agent,Ahmedabad,30000
4,Apartment,Semi-Furnished,4,Family,2.0,Agent,Ahmedabad,58000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Owner,Ahmedabad,25000
3,Apartment,Furnished,3,Family,1.0,Owner,Ahmedabad,50000
5,Villa,Semi-Furnished,5,Family,2.0,Agent,Ahmedabad,50000
3,Apartment,Unfurnished,3,Bachelors,2.0,Owner,Ahmedabad,38000
3,Apartment,Unfurnished,3,Bachelors/Family,1.0,Agent,Ahmedabad,26000
